emotion,content
happiness,Be sure to let the moms you know how fabulous you think they are!!   Almost Mother's Day.
happiness,@dimples_03 He'll know Tupac lyrics too!
happiness,@howie_d Wish Leigh a Happy Mother's Day for me! It's midnight in NY
happiness,@mkeguy69 thank you  have a great weekend
happiness,super excited
happiness,Ok that mother fucking duet was hysterical LOL
happiness,"Aight, pau au'au... Heading to the Blaisdell Arena for the Ladies of the 80's concert!!! CheeHee... Awwrrite!!!"
happiness,LOL. THX WHIT!!!
happiness,Looking forward to Sunday b/c the weather should be warm and sunny
happiness,@ShaylaSenzafine haha..yeah..10th of May..lol..im greeting in advance! haha
happiness,Watching Ace of Cakes: LOST edition omfgggg
happiness,@Jgurl804 thanks!!!
happiness,@lizziechristine Thank you so much  Miss you toooo!
happiness,@emilyorshan hahaha i have a bob marley one
happiness,"I like this bride's sense of humor, she wore this wedding gown once...by accident!  http://bit.ly/Tnshf"
happiness,wants to greet all the mom's out there a Happy Mothers Day!!! May you enjoy your day!!
happiness,@BaybeehDoll No u miss me !!!!! LOL
happiness,Happy Mother's Day to all to all the wonderful moms out there.  -Matalatine
happiness,"getting off for the night, in such a great mood!"
happiness,@rockonrebelchld Happy mother's day to you as well!  Have a good one!
happiness,best part of that movie was that kirk was a total babe
happiness,I hope my mom enjoys her Mother's Day gift
happiness,"ang payat ko na, yes! hoping to go down to my Melbourne weight from last year  http://plurk.com/p/su622"
happiness,http://twitpic.com/4wehl - graduation pic
happiness,@4everBrandy nice capture
happiness,@AmbersAlerts lol i'll have to look on youtube later  thanks
happiness,"2night- dance parties, fun times, &amp; awkward situations  highlight- driving w/ nims and annie listening to satellite windows downnnn"
happiness,@tncc24 - so sweet  why aren't you out livin' it up this saturday night?
happiness,Had a great day with the moms and sis  really makes ya appreciate those days
happiness,back home with my puppyy
happiness,@slinkawoogie I'm so honored to hear my name on a Breezy track  hope u liked my shit! #drunk_bowling
happiness,@sharonhayes #twappy http://bit.ly/D9qVk
happiness,@tiny1877 Oh no! I guess I'm officially a big nerd now. I heard the movie is great even if you don't like Trek... and I do
happiness,@JessicaCorban stellar! You 2 look great
happiness,Falling asleep while listening to James Taylor
happiness,Can't wait for tomorrow ! It's finally over ! Bittersweet for sure
happiness,HAPPY MOTHER'S DAYYYY!!!
happiness,@greenpolkadot99 u go to profile then ill help u from there cause ur right next to me!!! he he he
happiness,@loadedman look at my background that's how I want my future date to be like  (well if I ever get him).
happiness,"thanks mom, we love you too."
happiness,Haha. Lacey just shutdown the livestream. Party time
happiness,"@EPLisa diapers??  Feeding?  Cooking?  I don't do any of that stuff!!!  Hahaha... yeah, right!  Sounds like a normal day for me."
happiness,Downtown drinking celebrating the cavs victory!!!
happiness,Gotta be at church by ten for camera meeting  Finally!! =D lol
happiness,"@clairezee86 fo sho, im down"
happiness,@QUEENCHINAB He seemed all happy about it
happiness,Took the dog to the off-leash park today. He overheated then ran and laid in the only mud puddle there and splashed around. Was amusing
happiness,"thelma &amp; louise, Good movie."
happiness,@HarleyPlays you and @dezzy88 are both baitersss  hope tonight is fun!
happiness,Congratulations Mr. Jay-el and Mrs. Maricar Chu! Wish you all the best in the world!
happiness,@aimeesays aww i hope it does fly by because JT episodes are usually really good (and it's early but so far this ep hassn't disappointed)
happiness,Happy Mother's Day to all mothers!
happiness,"@Mj69Catz thanks  let me know which print from my gallery you would like, and we can work the details out"
happiness,"Goodnight  PS- thanks for jailbreaking my iPod, stacie &lt;3"
happiness,"@Krystania thanks.mine wasn't too bad. Made a card for my mom, had a nice nap, finished some work, wrote bills, I have a surprise for you"
happiness,@jpblogger Nothing like &quot;RocknRolla&quot; which is another good film with rock in the title
happiness,I'm really happy...and drunk  but really happy
happiness,Just got home from a wonderful day with my family!!  I had so much fun today.
happiness,"@Cohoons_World LOL! poor cubbies! brewers on a roll?? my rangers lost, but my Leafs won!"
happiness,HAPPY MOTHERS DAY TO ALL THE MOMMIES
happiness,happy mothers day. ekin sayang mak!!!
happiness,Fuzzball is more fun than Mother's Day  http://tinyurl.com/dhpol7
happiness,"chatting with some of my old classmates, hellyeah fun but we have some of very weird conversation haha. @dyankaaa hello? bbm lo error ya?"
happiness,@kluless65 I am doing fantastic JJJ!  You? Doing your questions already? teacher's pet!!
happiness,Just got a bunch of presents in the mail from my mama! So excited to open them on my birthday... 3 more days!
happiness,just got back from cheescake factory boy oh boy are my guts stuffed
happiness,"@MichaelNi Ooh, I love sweet potato fries! We should definitely go."
happiness,just met Sarah Kelly... wow... she is an amazing woman of God!  and she gave me a free t-shirt!  gotta love free merch
happiness,Very content with my life at the moment
happiness,"A little happy for the wine jeje ok it'sm my free time so who cares, jaja i love this day"
happiness,@misscruisette Glad you like!
happiness,@joannarobbins You are 'spot on'...I wouldn't tweet without it!! Thanks for your share tonight.
happiness,@casndra okayy mail me thenn  Lol im hyperrr too much candy &amp;&amp; Jello x]
happiness,"@Desert_Paradise Hi Dale, your welcome man! Hope ur weekend is going well. I think I would enjoy your Desert Paradise! fun, fun, fun!"
happiness,hungraaaaaaaaay. i'll just eat. don't go away Twitter! @whatchandrasaid LUNCH.
happiness,@PrinceJamir thanks for the follow bro!
happiness,@james_a_michael CUTE  thanks for sharing! AND PLEASE Direct Message ME before you go to bed James ;) ;) you know you want to!
happiness,Roxy was right. This palmade stuffs pretty cool
happiness,Hi this is http://gayorbispace.com We hope everybody is having a safe &amp; fun weekend
happiness,Thanks Synn!
happiness,@AceArtemis7 well nothing. I can give you a pen.
happiness,Just got home from dinner with my mommy and my new grandma. I'd rather be in Hollywood right now
happiness,Art show at dee's place!! Woohoooo.
happiness,"just saw ghosts of girlfriends past with my bf, that movie was so predictable but so funny! i loved it"
happiness,Fun webcamming with caroooo
happiness,"i had a dream last night, and i was singing  first avid dream of myself crooning away!"
happiness,http://twitpic.com/4wff3 - Got these pretty sweet stickers from @refyousuck
happiness,"@bbelle_ yeah, just knew him because of your link  HE'S COMPLETELY AMAZING AND HE SINGS PHANTOM!"
happiness,I am soo happy! Thank you baby for the best 1095 days of my life
happiness,@barnaby3 I saw them a few on this tour a few months ago in Boston. So good! Glad you finally got to see them
happiness,@oliviathiem thank you. We had a blast
happiness,"Good show, sleepytime. Goodnight moon"
happiness,"tiiiiiiired! Going to bed! Drinking leads to making out with boys, who you later forget their names.... Don't drink kids. Goodnight"
happiness,Korean music festival &lt;33 i miss you ): Hahaha sexy time ! (: &lt;3 Can't wait till SHINee ! LOL !
happiness,love it when jonas brothers are in the trending topics. maybe taylors turn next
happiness,"exhausted, sore and sunburnt. but I'm really happy"
happiness,Happy Mother's Day to all my fellow Montreal Blockheads who are moms  I'll join the club...one day! LOL
happiness,Just starting integrating Twitter with Forexforums.org ... looks like a great partnership!  I welcome all to our chat room tomorow all day
happiness,Happy Mother's Day to all you moms out there
happiness,"Finishing this giraffe, then getting some sleep. Super excited about tomorrow!"
happiness,@kelsie_marie1 hey beautiful whats up?
happiness,@arielm27 Happy happy birthday
happiness,"@ocell great to hear you saw Slumdog Millionaire! And yes, that's a Bollywood thing at the end"
happiness,@shufflebite im gunna juhs so its another way to talk ta yu  &lt;3
happiness,craving a king sized snickers
happiness,"Tomorrow is Mother's Day! What did you get for your moms?! If you don't have a gift, just tell her that you love her."
happiness,@IlanRubin Freaking awesome job tonight! You seem to really be having a lot of fun. I have some pictures I wanna send you..
happiness,@yfeandipoo I'm sooooo excited to see you also love.....let the craziness begin  7 daysssssss YAHOOOO
happiness,Went to friend's house to watch some good old season 1 episodes of Supernatural &lt;3 Damn I love this show soo fucking much
happiness,"@ssnape Yes, though perhaps I wasn't thinking. I like vague. It seems a popper term for you."
happiness,"@Gilamuffin Sounds like a good time, very nice of you.  Did you see him, when he played at the Rio or Aladdin? I've seen him live, 3 times"
happiness,@BoyceAvenue hey guys it's leann. . i dont know if you remember me but i just wanted to say that i'm very excited to see you guys go far
happiness,"@robdyrdek my husband wears the same shirt all the time, think you can send some of that this way??"
happiness,@ChesterBaker Really laughing out loud! Seeing a limo in front of MacDonalds is just to funny!
happiness,saturday night live is amazing &amp; makes me laff lalala  i will always love this show  timberlake's sketches are always funny &lt;3
happiness,Beautiful day  Northwest River Park for Mother's Day then movie night. Church tomorrow is going to be insane! I can't wait
happiness,@CARAciao haha :S i started yesterday my dad helped me so much!!!
happiness,"@LaniNicole Yeh yeh. I would switch to Cingular, but I have more friends on T-Mobile. Free minutes, yo."
happiness,@iamchrisc haha  cute. ps thanks for the reply made my day haha
happiness,Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.
happiness,trying to figure this twitter thing out!   I'm quite excited about it
happiness,"Barack Obama is a legend, just watched his dinner speach, it was pretty funny"
happiness,@m1dnightc1ty I do too!! Sounds interesting
happiness,playing 20 questions with Chris
happiness,@danielradcliffe Sunday and Mother's day!
happiness,Looking forward for orange juice and fried eggs and cinnamon rolls tomorrow morning!!
happiness,had a great night with friends
happiness,@MissJia  Word. Yayy twitter after dark lol.
happiness,"Baking experiment results: delicious, very sweet, very rich.  Almost too sweet."
happiness,@JonathanRKnight awww such a sweetie. hope your mom has a wonderful mother's day too
happiness,Sturday night live
happiness,@JonathanRKnight you &amp; chicken soup &amp; I'll be good!
happiness,@LKnerl yes we must I had so much fun at SXSW with you guys  PJ party in my room
happiness,@CloverandBee YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!
happiness,"@kellykleinwi okay, thanks!"
happiness,"Watching SNL. Awhh, Chris Pine is a cutieee"
happiness,"TodaY was better. My Panda can eally cheer me up. I dont know, I am Happy, Like the legit happy."
