emotion,content
happiness,"@wildcurl7888  Well, I still can't wait for the one shot."
happiness,Jeff was right! Call of Duty pwns. Now i just gotta figure out what to do with this xtra copy of Wolvarine I bought earlier this week.
happiness,"today was GOOD  , that little girl hollie in bgt , just me or complete sympahty vote  ! how cute is aidan davis :L? tweet me  x"
happiness,"@bztak1020 actually, my friend gave me the files today! lol but those are all CDA files... do u know how to convert them to MP3?"
happiness,"Not going to Suffolk tomorrow.   However, now MB &amp; I are planning a picnic on the Mall with friends Neil &amp; Jodi."
happiness,@chris_shields06 good job!  I wish i worked in a zoo
happiness,"Doing homework and then going to bed, have to leave at 6:50 tomorrow morning for work  and then i wont be off till 6"
happiness,night night twits! im so glad I will be waking up to a saturday off work!! printer has broke though
happiness,going away party at ambers  road trip tomorrow!
happiness,@Sabrina1989 I thought it was a simple one  I found it hilarious.
happiness,Weekends are Great....if you don't have to work them.
happiness,"Writers:&quot;They just make me wonder,why are you foisting all the little pipe dreams stories in your head onto other people?&quot; I like writing"
happiness,the plan was to take a nap (yea I'm still feeling last night) then go watch lakers game smwhere fun. looking like no nap
happiness,I need a bear hug  and Im going to camp today!!
happiness,"@bkkrakora ew, i used to get &quot;suicides&quot; in high school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too."
happiness,"@Linooo Ahhh!  I knowww! I saw it May 5th and 6th in Newcastle and it was so good!!! I'm soo excited for 6th June, as its my bday aswell!"
happiness,@Wonder33Woman Yes I did see Mitch Hedberg and the whole floss thing.  He's hilarious.  I &lt;3 him.  Poor guy
happiness,"@ktml nice work buying coda dude! It's a great app! Unfortunately, I bought it when it was the full $99USD  #jealous"
happiness,"@tarraxo I'm not sure.  Btw, YAY FOR WICKED TICKETS! That's awesome! When are you going?"
happiness,best show of my life. mcfly rocks my world  i wanna meet you guys ;;
happiness,i have to be at work at 5 am  ... thanks to me ppl will be getting their freakin starbucks. peace out ppls!
happiness,it's too beautiful to stay inside
happiness,Finally eating unagi I've been saving up for a while! +udon :] AGH I just realized the band playing at Bear Garden today is one I like!
happiness,so I just had a violent fightclub like sex dream involving heavily tattooed ladies. I didn't wanna wake up.  lol.
happiness,@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back
happiness,Friday!!!!!!!!!! Wooo and nothing to do.  Nuggets better pull it off tonight.
happiness,I love it when it rains on me when im golfing
happiness,@emilygrace_BHB I went to that concert and I remember Derek and Mark were hosting! I miss seeing BHB  at the grove.
happiness,@hannahgramm Haha damn you not inviting me
happiness,I am finally plugged in to listen to Flashpoints on http//:www.kpfa.org shoutout @norabf and have missed the segment about Chevron
happiness,says Morning.  http://plurk.com/p/x34ap
happiness,@lolbethie that sounds great right about now. It's ridiculously hot in my house
happiness,@Aphrosie It would still involve me standing up. lol. Windows are too high up. Guess im just gonna have to go out
happiness,Just enjoyed 2 steak quesadillas! Kinda mad cause I'm gonna miss the laker game!
happiness,"So much happier, despite my looming departure"
happiness,i'm probably the only person in the world that uses tweetie from my ipod touch &amp; not an iphone  ghetto? haha
happiness,Listening to nin and working on my break. ALMOST as good as being at the show.....  rock out extra hard @SarfaBarfa
happiness,Oops forgot to shave my legs!  Byebye to my favorite cousin   Bklyn two nights in a row... We go hardd!!!!!!!
happiness,28ï¿½ in VanCity? Holy shizz. I will be home soon kids!
happiness,@jeseekuhluv Yea I think I waited to long. oh well. thats cool. I should have signed up for more but I'm already done with core classes
happiness,@spootychild omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo
happiness,"passed my drivers test! i can drive!...oh wait, i don't turn 16 till october"
happiness,@mfrancella I have yet to even get out to play this year  soon I hope!
happiness,@aub311 Dang me too! It's only a 4 hour drive! Too bad it's my daughters 1st bday party  it's hosted by Donnie
happiness,@HelenCrozier Yes- It was fun to connect with her! Pls tell her hello- can't find her on Twitter.
happiness,"1.2 mile run and 450 meter swim, things are looking better and better... Laying off the bike today"
happiness,"@BuggysRose  Haha,I just may do that,yo!"
happiness,Feeling like Romeo and Juliet with Bryant and Wallinwood as the Montagues and Capulets...   #fb
happiness,@PerezHilton well even with her breakdown she was better than the other acts unfortunately! Britain's got very little talent
happiness,"1st- TY to those who follow back.  2nd - grrr to those who don't, cuz it messes up being able to follow others u want to when ur at 2000+"
happiness,inFamous on the PS3 = AWESOME. My eyes are so sore now though
happiness,@owenong looks good ... making me hungry but boy stll asleep
happiness,Hey had some fun with friends !!!!!Now cleaning
happiness,@saramcdonald23 soooo jelous of you right now
happiness,@katabolickatie not on my tv !    im watching a that 70's show marathon !
happiness,"@Lea_Ada_Franco I am working again!  Woo hoo!  Alas, I was unable to obtain an Elita-1 for your daughter.  It's $80!"
happiness,"@cassapel Damn, I got all excited for nothing  hahaha"
happiness,tomorrow valeria's lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it
happiness,You know funny thing about everyone packing for E3 is that I am packing to go to mexico... not E3
happiness,enjoy the laker game for me guys! since i'll be at work
happiness,@ a_mccallie WOW... I am replaced already??? I thought I am coming back with my steaks
happiness,@Edit4321 cont...and then it goes to waste  no one likes stale sweets. That reminds me of this cute song called Stale Cupcakes lol
happiness,@shortcakemlt the movie on the plane is Mall Cop- (but i saw it with the nephews already
happiness,@xoshattered_  i missed you. today was the greatest day ever. im burnt and shit lmfao. but it will be a nice tan. 11 rides in 6 hrs!  &lt;3
happiness,@mileycyrus cool and aww
happiness,OMG! I'm Back. I Know I Was Out For A Week. Because My Brother Took His Laptop With Him To Mexico. So I Couldn't Be Online.
happiness,"just got home from a nice party, just not tired yet"
sadness,Is bummed out...i don't have even one testimonial on Flickr.
sadness,"Oh god, I feel like shit."
sadness,Everythings Sooo Messed Up!!!!!!! Life Sucks!!!!!!!!!!
sadness,can't chat with @mitchelmusso since i have to go to school now  http://tinyurl.com/mf88dz
sadness,@EnvyAmor I'm sad that I missed you guys last night!
sadness,just drove by NBC's Burbank lot and the line for Leno is wrapped around the building.  Longest I've ever seen. Leno's last show
sadness,8 of my 11 followers are random spammers
sadness,Theyre sappin mah sentry! errr yea... i'm without power at home right now
sadness,hollie steel on bgt was absolutely excruciating to watch...poor girl.
sadness,Sad that I won't see Deb for two days.
sadness,@scomizzle ur moving to leeds?? wut are u doing up there? work? ur just a jetsetter..i wanna move to England too
sadness,I want to go home!!
sadness,@Zo_E Aw. well im sorry you don't like July for those reasons
sadness,is sad that greg pritchard didnt make it through to the final of britains got talent coz he soooo deserved it
sadness,So I thought the Cavs would crush the Magic and I come home from up north to realize how wrong I was.
sadness,"Lost his favorite thing he loves to always have on him, his story of the year Key Chain.."
sadness,"Sad news, after a week in the hospital, My uncle past away today. R.I.P. Uncle Tony"
sadness,"@daltnnn woof, I wish I was allowed to go"
sadness,Well school's finally over and idk but I'm sad  I'll miss my teachers. Goodbye Mrs R. and Mr. Collister
sadness,I wish I could go to the Love Music Hate Racism gig this weekend   I'm not in the right part of the world even
sadness,ready for the weekend and sad that I have to be at the office again tomorrow morning
sadness,"@PeachyPictures oh dear, I take back my request.... I get so drunk on fizz!! And I def do regret it the next day, sure fired hangover"
sadness,so now i dont get my car back til monday. boooo
sadness,has hurt feet
sadness,has cramps
sadness,"@CarsXCollide: no, I fell and effed my arm up today and now I have to do back drive."
sadness,"Fml! Ughhhhhhhhh, im not going anwhere today just sit in the bedroom I share with my mother and cry!"
sadness,REALLY want to go to Maker Faire tomorrow but I am SO SICK.  #makerfaire
sadness,"Wish you were here, babe"
sadness,BGT made me cry tonight
sadness,Failed that shit LOL
sadness,"He can't fix it.   I guess I'll write until I get too bored then watch tv. Man, this is lame."
sadness,@nkirchmar I have 30 minutes to go! Then a 3 day weekend leading up to my birthday on Tuesday. I have to work on my birthday.
sadness,@karleemay @Kelly208 I am horror movie obsessed. Esp campy 80s films and Troma. Wish I didn't work tomorrow
sadness,@cassieebee Why I aint on ur #FF list? im hurt
sadness,@kmaco214 He's probably in bed...depends on what aide he has today.
sadness,"i miss everyone... i need faces  , not witty situational updates, but these will do..."
sadness,Left Cali this morning...in Dallas now..missing my car SO MUCH!!!
sadness,i'm sad...i'll miss you grandma angie.. you were always like a 3rd grandma to me..
sadness,"@KOifusionpdx Another day and I couldn't find you.    I ended up trying another cart, can't remember their name.  'sigh'"
sadness,@gotenkslovesme haha yeh lol maybe.  i missed the last roadshow cause of rain
sadness,hello..aint been tweetin all day cuz i had 2 switch things over 2 da new place. (exhausted and sick)
sadness,ahhhh now i have no pic
sadness,ouch... head hurts
sadness,God! They look stumpy... I'm not sharing my toes tonight
sadness,"@AZamann hah eeee, although understandable.. i need a new picture for this thing.. but i'm all sweaty"
sadness,Aaarrrgh! I sooo want to see @johnlegend at MSG in August but dammit the decent seats are expensive. Booooooo recession!
